date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:36	1021/1021	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter4.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter4.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:28:43	41956/41956	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter6.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter6.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:29:03	3168/3168	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter2.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter2.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:29:10	15613/15613	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter8.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter8.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:29:11	11416/11416	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter9.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter9.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:29:18	6701933/6701933	URF---	200	added ('OK%20(cached)')	application/pdf		https://gattonweb.uky.edu/sheather/book/docs/sascode/SASPrimerChapters1to10.pdf	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/SASPrimerChapters1to10.pdf	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:29:38	7634/7634	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter5.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter5.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
16:29:45	1964/1964	URF---	200	added ('OK%20(cached)')	text/plain		https://gattonweb.uky.edu/sheather/book/docs/statacode/readme.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/statacode/readme.txt	(from https://gattonweb.uky.edu/sheather/book/stata_code.php)
16:29:45	1148661/1148661	URF---	200	added ('OK%20(cached)')	application/zip		https://gattonweb.uky.edu/sheather/book/docs/statacode/Stata_Code_Data_Graphics.zip	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/statacode/Stata_Code_Data_Graphics.zip	(from https://gattonweb.uky.edu/sheather/book/stata_code.php)
16:29:45	8465296/8465296	URF---	200	added ('OK%20(cached)')	application/pdf		https://gattonweb.uky.edu/sheather/book/docs/statacode/StataPrimer.pdf	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/statacode/StataPrimer.pdf	(from https://gattonweb.uky.edu/sheather/book/stata_code.php)
16:29:45	15625/15625	URF---	200	added ('OK%20(cached)')	application/sas		https://gattonweb.uky.edu/sheather/book/docs/sascode/chapter7.sas	/media/tuhocr/CLOUD1/TURTLE/meadow/sheather/gattonweb.uky.edu/sheather/book/docs/sascode/chapter7.sas	(from https://gattonweb.uky.edu/sheather/book/sas_code.php)
