date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:45:53	7261/7261	U-----	200	untouched ('OK')	text/html	etag:W/%221c5d-5f082d948b7d1%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Degrees%20of%20freedom.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Degrees%20of%20freedom.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:56	73028/73028	---M--	200	added ('OK')	application/pdf	etag:%2211d44-3ea01ed67c640%22	https://cran.r-project.org/doc/contrib/Short-refcard.pdf	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/cran.r-project.org/doc/contrib/Short-refcard.pdf	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/ANOVA%20in%20R.htm)
14:45:56	4626/4626	U-----	200	untouched ('OK')	text/html	etag:W/%221212-5f0831fb27b79%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Quasi%20F.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Quasi%20F.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:56	5288/5288	U-----	200	untouched ('OK')	text/html	etag:W/%2214a8-5f082915250d8%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Assumptions.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Assumptions.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:56	4657/4657	U-----	200	untouched ('OK')	text/html	etag:W/%221231-5f08299dda0db%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Balance.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Balance.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:56	383/383	------	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2004%20Mar%202025%2006:55:37%20GMT	https://cran.r-project.org/doc/contrib/Baggott-refcard-v2.pdf	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/cran.r-project.org/doc/contrib/Baggott-refcard-v2.pdf	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/ANOVA%20in%20R.htm)
14:45:57	4266/4266	U-----	200	untouched ('OK')	text/html	etag:W/%2210aa-5f082ee7ddee6%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Mixed%20model.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Mixed%20model.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:57	5215/5215	U-----	200	untouched ('OK')	text/html	etag:W/%22145f-5f0830d2693b0%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Orthogonality.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Orthogonality.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:57	4925/4925	U-----	200	untouched ('OK')	text/html	etag:W/%22133d-5f0828d0eaf1d%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Adjusted%20SS.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Adjusted%20SS.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
14:45:58	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://www.southampton.ac.uk/~cpd/anovas/datasets/R/Model1_1.txt	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/R/Model1_1.b3.delayed	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/ANOVA%20in%20R.htm)
14:45:58	4913/4913	U-----	200	untouched ('OK')	text/html	etag:W/%221331-5f0829d021f0f%22	https://www.southampton.ac.uk/~cpd/anovas/datasets/Block.htm	/media/tuhocr/CLOUD1/TURTLE/meadow/doncaster/www.southampton.ac.uk/_cpd/anovas/datasets/Block.html	(from https://www.southampton.ac.uk/~cpd/anovas/datasets/)
